source_row,date,home_team_raw,away_team_raw,home_goals_raw,away_goals_raw,round_raw,group,home_team,away_team,home_goals,away_goals,has_score_annotation,season_start,round,phase,result,home_win,goal_difference,source,home_elo_pre,away_elo_pre,elo_diff_pre,elo_expected_home_score,home_alltime_Rank,home_alltime_Matches,home_alltime_win_rate,home_alltime_points_per_match,home_alltime_Goals_per_match,home_alltime_Goals_conceded_per_match,home_alltime_goal_difference_per_match,home_alltime_alltime_elo_proxy,away_alltime_Rank,away_alltime_Matches,away_alltime_win_rate,away_alltime_points_per_match,away_alltime_Goals_per_match,away_alltime_Goals_conceded_per_match,away_alltime_goal_difference_per_match,away_alltime_alltime_elo_proxy,alltime_elo_proxy_diff,alltime_win_rate_diff,alltime_ppm_diff,alltime_goals_per_match_diff,alltime_conceded_per_match_diff
1432,2018-09-19,Young Boys,Manchester United,0,3,round : 1,H,BSC Young Boys,Manchester United,0,3,False,2018,1,Group,A,0,-3,detailed_2005_2021,1500.0,1632.335,-132.335,0.318,84,35,0.2857142857142857,1.1142857142857143,1.3428571428571427,1.9714285714285715,-0.6285714285714286,1461.9,4,289,0.5294117647058824,1.8269896193771626,1.813148788927336,1.038062283737024,0.7750865051903114,1599.3,-137.39999999999986,-0.24369747899159666,-0.7127039050914483,-0.47029164607019336,0.9333662876915476
1441,2018-10-02,AEK Athens,SL Benfica,2,3,round : 2,E,AEK Athen,SL Benfica,2,3,False,2018,2,Group,A,0,-1,detailed_2005_2021,1491.901,1476.325,15.576,0.522,77,56,0.16071428571428573,0.8214285714285714,1.0357142857142858,1.7857142857142858,-0.75,1411.3,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,-121.60000000000014,-0.27537593984962405,-0.7161654135338347,-0.6109022556390977,0.5676691729323309
1442,2018-10-02,Bayern München,Ajax,1,1,round : 2,E,Bayern Munich,AFC Ajax,1,1,False,2018,2,Group,D,0,0,detailed_2005_2021,1701.59,1494.225,207.364,0.767,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,11,215,0.46511627906976744,1.627906976744186,1.613953488372093,1.1255813953488372,0.4883720930232558,1552.1,83.90000000000009,0.1302445456725006,0.35920642531766966,0.49171661472069106,-0.12042675617357967
1443,2018-10-02,1899 Hoffenheim,Manchester City,1,2,round : 2,F,1899 Hoffenheim,Manchester City,1,2,False,2018,2,Group,A,0,-1,detailed_2005_2021,1500.391,1551.453,-51.062,0.427,253,6,0.0,0.5,1.8333333333333333,2.333333333333333,-0.5,1459.7,17,127,0.5669291338582677,1.905511811023622,2.118110236220472,1.1496062992125984,0.968503937007874,1604.7,-145.0,-0.5669291338582677,-1.405511811023622,-0.2847769028871385,1.1837270341207347
1444,2018-10-02,Olympique Lyonnais,Shakhtar Donetsk,2,2,round : 2,F,Olympique Lyon,Shakhtar Donetsk,2,2,False,2018,2,Group,D,0,0,detailed_2005_2021,1506.192,1513.198,-7.007,0.49,21,136,0.4264705882352941,1.5441176470588236,1.588235294117647,1.2279411764705883,0.3602941176470588,1535.8,31,118,0.3305084745762712,1.2118644067796611,1.3644067796610169,1.7627118644067796,-0.3983050847457627,1464.6,71.20000000000005,0.09596211365902291,0.3322532402791625,0.2238285144566301,-0.5347706879361913
1445,2018-10-02,CSKA Moscow,Real Madrid,1,0,round : 2,G,CSKA Moskva,Real Madrid,1,0,False,2018,2,Group,H,1,1,detailed_2005_2021,1461.87,1745.088,-283.218,0.164,47,86,0.26744186046511625,1.0348837209302326,1.1395348837209305,1.6395348837209305,-0.5,1433.7,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,-196.29999999999995,-0.33132357163364917,-0.9363096947076275,-1.0744568858263945,0.5222509331036465
1446,2018-10-02,Roma,Viktoria Plzeň,5,0,round : 2,G,AS Roma,Viktoria Plzeň,5,0,False,2018,2,Group,H,1,5,detailed_2005_2021,1538.472,1452.458,86.013,0.621,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,145,24,0.16666666666666666,0.625,0.9583333333333334,2.875,-1.9166666666666667,1394.2,103.09999999999991,0.20948012232415905,0.7419724770642202,0.40863914373088683,-1.4162844036697249
1447,2018-10-02,Juventus,Young Boys,3,0,round : 2,H,Juventus,BSC Young Boys,3,0,False,2018,2,Group,H,1,3,detailed_2005_2021,1675.414,1493.635,181.78,0.74,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,84,35,0.2857142857142857,1.1142857142857143,1.3428571428571427,1.9714285714285715,-0.6285714285714286,1461.9,119.59999999999991,0.22270322270322274,0.6399230399230398,0.24636844636844635,-0.9579605579605581
1448,2018-10-02,Manchester United,Valencia,0,0,round : 2,H,Manchester United,Valencia CF,0,0,False,2018,2,Group,D,0,0,detailed_2005_2021,1638.7,1514.866,123.834,0.671,4,289,0.5294117647058824,1.8269896193771626,1.813148788927336,1.038062283737024,0.7750865051903114,1599.3,23,116,0.41379310344827586,1.5344827586206897,1.456896551724138,1.0775862068965518,0.3793103448275862,1535.9,63.399999999999864,0.1156186612576065,0.2925068607564729,0.3562522372031982,-0.03952392315952791
1433,2018-10-03,Atlético Madrid,Club Brugge,3,1,round : 2,A,Atlético Madrid,Club Brugge KV,3,1,False,2018,2,Group,H,1,2,detailed_2005_2021,1648.964,1441.094,207.87,0.768,15,166,0.4759036144578313,1.6927710843373494,1.4578313253012047,0.9879518072289156,0.46987951807228917,1568.1,38,97,0.31958762886597936,1.1855670103092784,1.1855670103092784,1.4845360824742269,-0.29896907216494845,1461.2,106.89999999999986,0.15631598559185195,0.507204074028071,0.2722643149919264,-0.49658427524531124
1434,2018-10-03,Borussia Dortmund,AS Monaco,3,0,round : 2,A,Borussia Dortmund,AS Monaco,3,0,False,2018,2,Group,H,1,3,detailed_2005_2021,1539.79,1504.894,34.896,0.55,14,176,0.4715909090909091,1.6193181818181819,1.6875,1.2613636363636365,0.42613636363636365,1546.4,33,98,0.35714285714285715,1.2857142857142858,1.489795918367347,1.4183673469387754,0.07142857142857142,1479.4,67.0,0.11444805194805197,0.33360389610389607,0.19770408163265296,-0.15700371057513896
1435,2018-10-03,PSV Eindhoven,Inter,1,2,round : 2,B,PSV Eindhoven,Inter Milan,1,2,False,2018,2,Group,A,0,-1,detailed_2005_2021,1463.879,1586.887,-123.008,0.33,19,171,0.3391812865497076,1.2690058479532165,1.2456140350877194,1.3099415204678362,-0.06432748538011696,1478.1,12,203,0.47783251231527096,1.6945812807881773,1.4088669950738917,1.0295566502463054,0.3793103448275862,1569.5,-91.40000000000009,-0.13865122576556338,-0.4255754328349608,-0.16325295998617229,0.2803848702215308
1436,2018-10-03,Tottenham,Barcelona,2,4,round : 2,B,Tottenham Hotspur,FC Barcelona,2,4,False,2018,2,Group,A,0,-2,detailed_2005_2021,1533.818,1710.217,-176.398,0.266,46,61,0.4426229508196721,1.540983606557377,1.819672131147541,1.4426229508196722,0.3770491803278688,1525.8,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,-103.0,-0.13215710783135431,-0.40916302100860547,-0.15980000961492258,0.3986346810249508
1437,2018-10-03,Paris Saint-Germain,FK Crvena zvezda,6,1,round : 2,C,Paris Saint-Germain,Crvena Zvezda,6,1,False,2018,2,Group,H,1,5,detailed_2005_2021,1638.353,1500.377,137.976,0.689,16,151,0.5231788079470199,1.7615894039735098,1.9470198675496688,1.185430463576159,0.7615894039735099,1574.3,27,104,0.46153846153846156,1.5288461538461537,1.9615384615384612,1.6057692307692308,0.3557692307692308,1519.6,54.700000000000045,0.06164034640855831,0.23274325012735608,-0.014518593988792405,-0.42033876719307184
1438,2018-10-03,Napoli,Liverpool,1,0,round : 2,C,SSC Napoli,Liverpool FC,1,0,False,2018,2,Group,H,1,1,detailed_2005_2021,1512.733,1604.706,-91.973,0.371,39,66,0.45454545454545453,1.621212121212121,1.7121212121212122,1.2575757575757576,0.45454545454545453,1544.7,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,-61.299999999999955,-0.10197628458498026,-0.2570487483530963,-0.17918313570487476,0.29670619235836637
1439,2018-10-03,Lokomotiv Moscow,FC Schalke 04,0,1,round : 2,D,Lokomotiv Moskva,FC Schalke 04,0,1,False,2018,2,Group,A,0,-1,detailed_2005_2021,1488.308,1528.308,-40.001,0.443,90,44,0.20454545454545456,0.7954545454545454,0.9090909090909092,1.568181818181818,-0.6590909090909091,1399.6,40,73,0.3972602739726027,1.4246575342465753,1.4383561643835616,1.5205479452054795,-0.0821917808219178,1507.5,-107.90000000000009,-0.19271481942714816,-0.6292029887920298,-0.5292652552926524,0.047633872976338365
1440,2018-10-03,FC Porto,Galatasaray,1,0,round : 2,D,FC Porto,Galatasaray,1,0,False,2018,2,Group,H,1,1,detailed_2005_2021,1547.669,1452.319,95.349,0.634,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,24,161,0.2670807453416149,1.0559006211180124,1.0807453416149069,1.6832298136645962,-0.6024844720496895,1434.0,106.40000000000009,0.18574944333763038,0.5214578694480254,0.39849994140396094,-0.5285128325325208
1457,2018-10-23,AEK Athens,Bayern München,0,2,round : 3,E,AEK Athen,Bayern Munich,0,2,False,2018,3,Group,A,0,-2,detailed_2005_2021,1481.453,1696.242,-214.788,0.225,77,56,0.16071428571428573,0.8214285714285714,1.0357142857142858,1.7857142857142858,-0.75,1411.3,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,-224.70000000000005,-0.43464653902798234,-1.1656848306332843,-1.0699558173784982,0.7805596465390283
1458,2018-10-23,Ajax,SL Benfica,1,0,round : 3,E,AFC Ajax,SL Benfica,1,0,False,2018,3,Group,H,1,1,detailed_2005_2021,1499.573,1486.773,12.8,0.518,11,215,0.46511627906976744,1.627906976744186,1.613953488372093,1.1255813953488372,0.4883720930232558,1552.1,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,19.199999999999818,0.029026053505857685,0.09031299178177998,-0.032663052981290575,-0.09246371743311776
1459,2018-10-23,1899 Hoffenheim,Olympique Lyonnais,3,3,round : 3,F,1899 Hoffenheim,Olympique Lyon,3,3,False,2018,3,Group,D,0,0,detailed_2005_2021,1491.85,1506.393,-14.543,0.479,253,6,0.0,0.5,1.8333333333333333,2.333333333333333,-0.5,1459.7,21,136,0.4264705882352941,1.5441176470588236,1.588235294117647,1.2279411764705883,0.3602941176470588,1535.8,-76.09999999999991,-0.4264705882352941,-1.0441176470588236,0.2450980392156863,1.1053921568627447
1460,2018-10-23,Shakhtar Donetsk,Manchester City,0,3,round : 3,F,Shakhtar Donetsk,Manchester City,0,3,False,2018,3,Group,A,0,-3,detailed_2005_2021,1512.997,1559.994,-46.997,0.433,31,118,0.3305084745762712,1.2118644067796611,1.3644067796610169,1.7627118644067796,-0.3983050847457627,1464.6,17,127,0.5669291338582677,1.905511811023622,2.118110236220472,1.1496062992125984,0.968503937007874,1604.7,-140.10000000000014,-0.23642065928199651,-0.6936474042439609,-0.7537034565594549,0.6131055651941812
1461,2018-10-23,Real Madrid,Viktoria Plzeň,2,1,round : 3,G,Real Madrid,Viktoria Plzeň,2,1,False,2018,3,Group,H,1,1,detailed_2005_2021,1728.364,1444.885,283.479,0.836,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,145,24,0.16666666666666666,0.625,0.9583333333333334,2.875,-1.9166666666666667,1394.2,235.79999999999995,0.4320987654320988,1.34619341563786,1.2556584362139915,-1.757716049382716
1462,2018-10-23,Roma,CSKA Moscow,3,0,round : 3,G,AS Roma,CSKA Moskva,3,0,False,2018,3,Group,H,1,3,detailed_2005_2021,1546.045,1478.594,67.451,0.596,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,47,86,0.26744186046511625,1.0348837209302326,1.1395348837209305,1.6395348837209305,-0.5,1433.7,63.59999999999991,0.10870492852570945,0.3320887561339876,0.22743759334328972,-0.18081928739065534
1463,2018-10-23,Young Boys,Valencia,1,1,round : 3,H,BSC Young Boys,Valencia CF,1,1,False,2018,3,Group,D,0,0,detailed_2005_2021,1488.436,1518.286,-29.85,0.457,84,35,0.2857142857142857,1.1142857142857143,1.3428571428571427,1.9714285714285715,-0.6285714285714286,1461.9,23,116,0.41379310344827586,1.5344827586206897,1.456896551724138,1.0775862068965518,0.3793103448275862,1535.9,-74.0,-0.12807881773399016,-0.4201970443349754,-0.11403940886699515,0.8938423645320197
1464,2018-10-23,Manchester United,Juventus,0,1,round : 3,H,Manchester United,Juventus,0,1,False,2018,3,Group,A,0,-1,detailed_2005_2021,1635.28,1680.613,-45.333,0.435,4,289,0.5294117647058824,1.8269896193771626,1.813148788927336,1.038062283737024,0.7750865051903114,1599.3,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,17.799999999999955,0.020994256288373925,0.07278086516840854,0.223923199701747,0.02459427026901051
1449,2018-10-24,Club Brugge,AS Monaco,1,1,round : 3,A,Club Brugge KV,AS Monaco,1,1,False,2018,3,Group,D,0,0,detailed_2005_2021,1436.452,1495.895,-59.443,0.415,38,97,0.31958762886597936,1.1855670103092784,1.1855670103092784,1.4845360824742269,-0.29896907216494845,1461.2,33,98,0.35714285714285715,1.2857142857142858,1.489795918367347,1.4183673469387754,0.07142857142857142,1479.4,-18.200000000000045,-0.037555228276877795,-0.10014727540500745,-0.3042289080580687,0.06616873553545144
1450,2018-10-24,Borussia Dortmund,Atlético Madrid,4,0,round : 3,A,Borussia Dortmund,Atlético Madrid,4,0,False,2018,3,Group,H,1,4,detailed_2005_2021,1548.789,1653.605,-104.816,0.354,14,176,0.4715909090909091,1.6193181818181819,1.6875,1.2613636363636365,0.42613636363636365,1546.4,15,166,0.4759036144578313,1.6927710843373494,1.4578313253012047,0.9879518072289156,0.46987951807228917,1568.1,-21.699999999999818,-0.004312705366922187,-0.07345290251916747,0.22966867469879526,0.27341182913472084
1451,2018-10-24,PSV Eindhoven,Tottenham,2,2,round : 3,B,PSV Eindhoven,Tottenham Hotspur,2,2,False,2018,3,Group,D,0,0,detailed_2005_2021,1457.279,1528.5,-71.221,0.399,19,171,0.3391812865497076,1.2690058479532165,1.2456140350877194,1.3099415204678362,-0.06432748538011696,1478.1,46,61,0.4426229508196721,1.540983606557377,1.819672131147541,1.4426229508196722,0.3770491803278688,1525.8,-47.700000000000045,-0.10344166426996454,-0.2719777586041605,-0.5740580960598216,-0.132681430351836
1452,2018-10-24,Barcelona,Inter,2,0,round : 3,B,FC Barcelona,Inter Milan,2,0,False,2018,3,Group,H,1,2,detailed_2005_2021,1715.535,1593.488,122.047,0.669,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,12,203,0.47783251231527096,1.6945812807881773,1.4088669950738917,1.0295566502463054,0.3793103448275862,1569.5,59.299999999999955,0.09694754633575547,0.2555653467778052,0.5706051456885719,0.014431619548415986
1453,2018-10-24,Liverpool,FK Crvena zvezda,4,0,round : 3,C,Liverpool FC,Crvena Zvezda,4,0,False,2018,3,Group,H,1,4,detailed_2005_2021,1592.119,1494.152,97.967,0.637,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,27,104,0.46153846153846156,1.5288461538461537,1.9615384615384612,1.6057692307692308,0.3557692307692308,1519.6,86.40000000000009,0.09498327759197323,0.3494147157190637,-0.07023411371237431,-0.6448996655518396
1454,2018-10-24,Paris Saint-Germain,Napoli,2,2,round : 3,C,Paris Saint-Germain,SSC Napoli,2,2,False,2018,3,Group,D,0,0,detailed_2005_2021,1644.578,1525.32,119.258,0.665,16,151,0.5231788079470199,1.7615894039735098,1.9470198675496688,1.185430463576159,0.7615894039735099,1574.3,39,66,0.45454545454545453,1.621212121212121,1.7121212121212122,1.2575757575757576,0.45454545454545453,1544.7,29.59999999999991,0.06863335340156534,0.14037728276138872,0.23489865542845667,-0.07214529399959857
1455,2018-10-24,Galatasaray,FC Schalke 04,0,0,round : 3,D,Galatasaray,FC Schalke 04,0,0,False,2018,3,Group,D,0,0,detailed_2005_2021,1444.997,1537.162,-92.165,0.37,24,161,0.2670807453416149,1.0559006211180124,1.0807453416149069,1.6832298136645962,-0.6024844720496895,1434.0,40,73,0.3972602739726027,1.4246575342465753,1.4383561643835616,1.5205479452054795,-0.0821917808219178,1507.5,-73.5,-0.1301795286309878,-0.36875691312856285,-0.35761082276865475,0.1626818684591167
1456,2018-10-24,Lokomotiv Moscow,FC Porto,1,3,round : 3,D,Lokomotiv Moskva,FC Porto,1,3,False,2018,3,Group,A,0,-2,detailed_2005_2021,1479.454,1554.991,-75.537,0.393,90,44,0.20454545454545456,0.7954545454545454,0.9090909090909092,1.568181818181818,-0.6590909090909091,1399.6,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,-140.80000000000018,-0.24828473413379074,-0.7819039451114924,-0.5701543739279586,0.41346483704974246
1465,2018-11-06,AS Monaco,Club Brugge,0,4,round : 4,A,AS Monaco,Club Brugge KV,0,4,False,2018,4,Group,A,0,-4,detailed_2005_2021,1494.201,1438.147,56.054,0.58,33,98,0.35714285714285715,1.2857142857142858,1.489795918367347,1.4183673469387754,0.07142857142857142,1479.4,38,97,0.31958762886597936,1.1855670103092784,1.1855670103092784,1.4845360824742269,-0.29896907216494845,1461.2,18.200000000000045,0.037555228276877795,0.10014727540500745,0.3042289080580687,-0.06616873553545144
1466,2018-11-06,Atlético Madrid,Borussia Dortmund,2,0,round : 4,A,Atlético Madrid,Borussia Dortmund,2,0,False,2018,4,Group,H,1,2,detailed_2005_2021,1640.677,1561.717,78.959,0.612,15,166,0.4759036144578313,1.6927710843373494,1.4578313253012047,0.9879518072289156,0.46987951807228917,1568.1,14,176,0.4715909090909091,1.6193181818181819,1.6875,1.2613636363636365,0.42613636363636365,1546.4,21.699999999999818,0.004312705366922187,0.07345290251916747,-0.22966867469879526,-0.27341182913472084
1467,2018-11-06,Inter,Barcelona,1,1,round : 4,B,Inter Milan,FC Barcelona,1,1,False,2018,4,Group,D,0,0,detailed_2005_2021,1586.863,1722.16,-135.297,0.315,12,203,0.47783251231527096,1.6945812807881773,1.4088669950738917,1.0295566502463054,0.3793103448275862,1569.5,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,-59.299999999999955,-0.09694754633575547,-0.2555653467778052,-0.5706051456885719,-0.014431619548415986
1468,2018-11-06,Tottenham,PSV Eindhoven,2,1,round : 4,B,Tottenham Hotspur,PSV Eindhoven,2,1,False,2018,4,Group,H,1,1,detailed_2005_2021,1526.478,1459.3,67.178,0.595,46,61,0.4426229508196721,1.540983606557377,1.819672131147541,1.4426229508196722,0.3770491803278688,1525.8,19,171,0.3391812865497076,1.2690058479532165,1.2456140350877194,1.3099415204678362,-0.06432748538011696,1478.1,47.700000000000045,0.10344166426996454,0.2719777586041605,0.5740580960598216,0.132681430351836
1469,2018-11-06,FK Crvena zvezda,Liverpool,2,0,round : 4,C,Crvena Zvezda,Liverpool FC,2,0,False,2018,4,Group,H,1,2,detailed_2005_2021,1486.899,1599.372,-112.472,0.344,27,104,0.46153846153846156,1.5288461538461537,1.9615384615384612,1.6057692307692308,0.3557692307692308,1519.6,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,-86.40000000000009,-0.09498327759197323,-0.3494147157190637,0.07023411371237431,0.6448996655518396
1470,2018-11-06,Napoli,Paris Saint-Germain,1,1,round : 4,C,SSC Napoli,Paris Saint-Germain,1,1,False,2018,4,Group,D,0,0,detailed_2005_2021,1528.624,1641.274,-112.65,0.343,39,66,0.45454545454545453,1.621212121212121,1.7121212121212122,1.2575757575757576,0.45454545454545453,1544.7,16,151,0.5231788079470199,1.7615894039735098,1.9470198675496688,1.185430463576159,0.7615894039735099,1574.3,-29.59999999999991,-0.06863335340156534,-0.14037728276138872,-0.23489865542845667,0.07214529399959857
1471,2018-11-06,FC Porto,Lokomotiv Moscow,4,1,round : 4,D,FC Porto,Lokomotiv Moskva,4,1,False,2018,4,Group,H,1,3,detailed_2005_2021,1562.851,1471.594,91.256,0.628,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,90,44,0.20454545454545456,0.7954545454545454,0.9090909090909092,1.568181818181818,-0.6590909090909091,1399.6,140.80000000000018,0.24828473413379074,0.7819039451114924,0.5701543739279586,-0.41346483704974246
1472,2018-11-06,FC Schalke 04,Galatasaray,2,0,round : 4,D,FC Schalke 04,Galatasaray,2,0,False,2018,4,Group,H,1,2,detailed_2005_2021,1534.57,1447.589,86.981,0.623,40,73,0.3972602739726027,1.4246575342465753,1.4383561643835616,1.5205479452054795,-0.0821917808219178,1507.5,24,161,0.2670807453416149,1.0559006211180124,1.0807453416149069,1.6832298136645962,-0.6024844720496895,1434.0,73.5,0.1301795286309878,0.36875691312856285,0.35761082276865475,-0.1626818684591167
